ID_Factura,ID_Cliente,Fecha_Emisión,Días_Plazo,Fecha_Pago,Días_Mora,Monto
FAC001366,C02128,2025-08-16,90,,,1316000
FAC001367,C04458,2024-12-04,90,2025-07-28,146.0,897000
FAC001368,C04197,2025-07-28,30,,,903000
FAC001369,C04898,2025-07-21,90,2025-08-15,0.0,643000
FAC001370,C04975,2024-12-12,90,2025-08-22,163.0,1755000
FAC001371,C04130,2024-12-25,15,2025-04-02,83.0,789000
FAC001372,C03490,2025-07-14,60,2025-08-08,0.0,1852000
FAC001373,C02533,2024-12-27,60,2025-04-13,47.0,1160000
FAC001374,C04419,2025-04-18,30,2025-05-23,5.0,472000
FAC001375,C00828,2025-02-03,15,,,1850000
FAC001376,C02220,2025-01-07,15,2025-06-24,153.0,1275000
FAC001377,C03574,2025-07-12,15,2025-09-23,58.0,773000
FAC001378,C01555,2025-03-18,15,2025-06-26,85.0,1796000
FAC001379,C03469,2025-01-27,30,2025-06-07,101.0,374000
FAC001380,C01495,2025-03-06,60,2025-08-02,89.0,1967000
FAC001381,C03505,2025-07-19,45,,,1038000
FAC001382,C03810,2025-02-11,60,,,308000
FAC001383,C00447,2025-06-11,45,2025-07-30,4.0,400000
FAC001384,C03213,2024-10-29,30,,,1086000
FAC001385,C01325,2025-09-08,45,,,242000
FAC001386,C01909,2024-11-05,45,2025-07-30,222.0,1180000
FAC001387,C00993,2025-05-03,30,2025-05-28,0.0,558000
FAC001388,C04421,2024-11-07,15,2025-06-03,193.0,410000
FAC001389,C04968,2025-06-14,45,2025-09-08,41.0,102000
FAC001390,C00926,2024-10-27,30,2025-03-07,101.0,471000
FAC001391,C00079,2025-07-01,15,,,1695000
FAC001392,C03172,2025-04-28,15,,,1544000
FAC001393,C02353,2025-03-07,15,,,1308000
FAC001394,C01508,2025-03-08,90,2025-09-27,113.0,1150000
FAC001395,C02509,2025-06-19,90,2025-08-28,0.0,1714000
FAC001396,C02004,2025-05-02,30,2025-06-14,13.0,1906000
FAC001397,C03655,2024-12-04,30,,,798000
FAC001398,C01526,2025-04-13,45,2025-06-18,21.0,817000
FAC001399,C03474,2024-11-14,15,2025-02-01,64.0,1232000
FAC001400,C04788,2024-11-28,60,,,763000
FAC001401,C00292,2025-05-09,30,2025-06-07,0.0,1640000
FAC001402,C01246,2024-12-06,15,2025-04-12,112.0,986000
FAC001403,C00716,2025-03-31,60,2025-04-26,0.0,1494000
FAC001404,C02852,2024-10-30,45,2025-08-29,258.0,316000
FAC001405,C03697,2025-06-10,45,,,1194000
FAC001406,C02030,2025-02-19,60,2025-08-02,104.0,460000
FAC001407,C04203,2025-03-21,90,,,1098000
FAC001408,C04206,2025-07-01,90,2025-07-10,0.0,976000
FAC001409,C00539,2025-06-15,30,2025-07-16,1.0,1922000
FAC001410,C00368,2025-04-17,30,2025-04-17,0.0,1550000
FAC001411,C01577,2024-11-15,30,,,1078000
FAC001412,C01220,2024-10-29,45,2024-12-12,0.0,149000
FAC001413,C04405,2025-09-10,60,,,79000
FAC001414,C02000,2024-12-18,60,,,1444000
FAC001415,C00838,2024-10-01,30,2025-01-31,92.0,1957000
FAC001416,C02394,2025-01-31,60,2025-06-11,71.0,840000
FAC001417,C02541,2024-11-09,45,,,1282000
FAC001418,C01796,2025-07-15,15,2025-07-31,1.0,1376000
FAC001419,C04197,2025-04-11,90,,,61000
FAC001420,C04077,2025-05-31,15,2025-07-14,29.0,399000
FAC001421,C01999,2024-12-22,45,2025-07-22,167.0,282000
FAC001422,C02244,2024-11-26,60,,,1736000
FAC001423,C00802,2025-06-10,45,2025-08-26,32.0,658000
FAC001424,C02524,2025-01-15,30,2025-02-22,8.0,1550000
FAC001425,C02132,2025-07-03,30,2025-09-06,35.0,808000
FAC001426,C01870,2025-09-15,90,2025-09-18,0.0,64000
FAC001427,C03800,2025-06-11,15,2025-07-18,22.0,846000
FAC001428,C00922,2024-12-09,30,2025-04-26,108.0,977000
FAC001429,C01091,2025-05-30,45,2025-09-14,62.0,352000
FAC001430,C02292,2025-07-01,60,2025-09-18,19.0,1171000
FAC001431,C04440,2025-06-30,45,2025-07-11,0.0,971000
FAC001432,C01514,2025-06-09,15,,,1582000
FAC001433,C00275,2025-02-21,45,2025-08-26,141.0,715000
FAC001434,C00606,2025-08-17,45,2025-08-22,0.0,676000
FAC001435,C01870,2025-05-22,15,2025-06-23,17.0,374000
FAC001436,C02827,2025-04-30,45,2025-08-06,53.0,1939000
FAC001437,C04428,2025-08-17,60,2025-09-27,0.0,101000
FAC001438,C04230,2025-03-28,90,2025-07-21,25.0,1862000
FAC001439,C02331,2024-10-09,90,2025-09-15,251.0,1777000
FAC001440,C02219,2025-07-09,45,,,1309000
FAC001441,C03785,2024-11-07,60,2025-01-16,10.0,1149000
FAC001442,C00460,2024-12-14,90,,,841000
FAC001443,C04847,2025-08-22,90,2025-08-30,0.0,247000
FAC001444,C02365,2024-10-22,45,2025-08-28,265.0,1192000
FAC001445,C01349,2025-03-31,30,2025-05-22,22.0,1760000
FAC001446,C02204,2025-02-21,90,2025-05-26,4.0,517000
FAC001447,C04909,2024-11-28,30,,,1565000
FAC001448,C02933,2025-09-05,60,2025-09-26,0.0,792000
FAC001449,C04173,2025-07-18,90,,,1642000
FAC001450,C04887,2025-08-23,15,2025-08-27,0.0,1455000
FAC001451,C00739,2025-06-05,30,,,1393000
FAC001452,C04575,2025-05-02,30,2025-09-07,98.0,964000
FAC001453,C04067,2025-06-23,60,2025-09-04,13.0,222000
FAC001454,C02942,2025-08-16,30,2025-09-04,0.0,1709000
FAC001455,C01715,2025-02-24,30,2025-05-02,37.0,972000
FAC001456,C00087,2025-06-18,45,2025-08-04,2.0,397000
FAC001457,C03362,2025-07-26,60,2025-08-08,0.0,680000
FAC001458,C04014,2025-06-19,30,2025-09-28,71.0,1765000
FAC001459,C04575,2025-04-21,30,2025-05-30,9.0,801000
FAC001460,C02705,2025-05-12,90,,,1065000
FAC001461,C01788,2025-08-13,45,,,1383000
FAC001462,C00890,2025-01-04,15,2025-01-11,0.0,308000
FAC001463,C01713,2024-12-20,60,2025-04-15,56.0,74000
FAC001464,C03790,2024-10-23,30,2025-06-25,215.0,1339000
FAC001465,C03129,2025-03-27,15,2025-05-14,33.0,403000
FAC001466,C02924,2024-12-14,45,2025-09-10,225.0,171000
FAC001467,C04269,2025-04-03,90,,,1241000
FAC001468,C02766,2024-12-03,30,2025-05-20,138.0,294000
FAC001469,C03898,2025-04-10,15,2025-04-11,0.0,1951000
FAC001470,C03319,2024-12-01,15,2025-03-27,101.0,1722000
FAC001471,C02491,2025-08-22,15,,,1037000
FAC001472,C02180,2024-12-08,15,2025-03-06,73.0,88000
FAC001473,C04863,2025-02-28,60,2025-05-08,9.0,775000
FAC001474,C01335,2024-12-01,30,2025-01-26,26.0,337000
FAC001475,C00593,2025-09-13,45,,,1682000
FAC001476,C00025,2025-07-12,45,2025-07-28,0.0,1637000
FAC001477,C04470,2025-01-01,15,2025-07-25,190.0,1067000
FAC001478,C00835,2025-05-06,30,2025-09-26,113.0,1598000
FAC001479,C00368,2025-08-08,30,2025-08-09,0.0,1014000
FAC001480,C00320,2025-04-21,45,2025-09-01,88.0,1168000
FAC001481,C00293,2024-11-06,15,2025-07-13,234.0,1950000
FAC001482,C01521,2025-04-19,60,2025-05-02,0.0,1655000
FAC001483,C01549,2025-06-12,30,,,186000
FAC001484,C00267,2025-09-03,30,2025-09-06,0.0,658000
FAC001485,C03618,2025-01-26,45,2025-09-28,200.0,1246000
FAC001486,C00209,2025-04-28,15,2025-09-09,119.0,200000
FAC001487,C02492,2025-07-20,45,2025-08-02,0.0,1864000
FAC001488,C02211,2024-11-10,90,,,1467000
FAC001489,C01922,2024-12-06,60,2025-04-21,76.0,1019000
FAC001490,C03099,2025-07-23,45,2025-08-11,0.0,217000
FAC001491,C02823,2025-08-15,90,,,1268000
FAC001492,C03409,2025-06-30,30,2025-07-17,0.0,1083000
FAC001493,C01183,2025-03-29,30,2025-08-15,109.0,1736000
FAC001494,C02184,2025-06-29,90,,,1644000
FAC001495,C04278,2025-06-06,90,,,1077000
FAC001496,C01897,2025-03-25,15,,,129000
FAC001497,C00124,2025-02-28,90,2025-06-30,32.0,1134000
FAC001498,C02272,2025-02-09,60,,,1800000
FAC001499,C02128,2025-07-08,15,,,927000
FAC001500,C03285,2025-06-05,15,,,558000
FAC001501,C03318,2025-02-22,15,,,179000
FAC001502,C00025,2024-10-07,30,2025-04-10,155.0,1405000
FAC001503,C00437,2025-06-01,90,2025-07-08,0.0,848000
FAC001504,C01357,2025-06-12,60,2025-07-24,0.0,807000
FAC001505,C04888,2024-11-21,15,2025-01-14,39.0,1831000
FAC001506,C04840,2025-02-19,60,2025-08-04,106.0,1296000
FAC001507,C02962,2025-09-15,15,2025-09-15,0.0,1833000
FAC001508,C01330,2024-12-06,30,2025-08-28,235.0,1043000
FAC001509,C00417,2025-02-12,30,2025-07-09,117.0,714000
FAC001510,C04736,2024-11-17,60,,,149000
FAC001511,C01160,2024-10-16,45,,,1938000
FAC001512,C02909,2025-08-08,60,2025-09-20,0.0,293000
FAC001513,C04968,2024-12-20,30,,,1318000
FAC001514,C02526,2025-02-23,60,2025-04-08,0.0,426000
FAC001515,C00637,2025-03-25,30,2025-06-22,59.0,265000
FAC001516,C00010,2025-06-04,15,2025-08-03,45.0,918000
FAC001517,C02958,2025-02-06,45,,,824000
FAC001518,C01250,2024-10-21,15,2024-12-18,43.0,520000
FAC001519,C00927,2025-09-09,90,2025-09-16,0.0,1415000
FAC001520,C00967,2025-03-17,15,2025-07-05,95.0,711000
FAC001521,C01928,2024-10-14,30,,,1423000
FAC001522,C02381,2025-02-05,45,2025-02-18,0.0,1086000
FAC001523,C00905,2025-01-06,60,2025-06-04,89.0,241000
FAC001524,C01679,2025-03-15,90,2025-05-21,0.0,338000
FAC001525,C00572,2025-06-01,60,,,631000
FAC001526,C00016,2025-02-03,30,2025-08-16,164.0,1274000
FAC001527,C04380,2025-01-22,90,2025-04-17,0.0,191000
FAC001528,C03173,2024-12-15,30,,,1627000
FAC001529,C01828,2025-06-05,15,2025-08-29,70.0,669000
FAC001530,C02398,2024-12-21,30,2025-02-15,26.0,1920000
FAC001531,C01132,2025-08-03,45,2025-09-04,0.0,1308000
FAC001532,C02530,2025-04-08,45,,,1371000
FAC001533,C02676,2024-11-05,45,2024-12-25,5.0,1798000
FAC001534,C01752,2025-01-05,45,2025-09-01,194.0,1598000
FAC001535,C00169,2024-11-03,60,2025-05-21,139.0,1137000
FAC001536,C02250,2024-11-10,60,2025-07-15,187.0,1072000
FAC001537,C03235,2025-04-28,15,2025-08-19,98.0,202000
FAC001538,C04122,2025-04-14,30,2025-08-07,85.0,355000
FAC001539,C02801,2025-04-29,15,2025-08-14,92.0,91000
FAC001540,C00525,2025-01-21,60,,,1431000
FAC001541,C02519,2024-11-02,15,,,713000
FAC001542,C00818,2025-04-22,30,2025-08-15,85.0,1524000
FAC001543,C03433,2025-01-26,90,,,885000
FAC001544,C03451,2024-12-20,30,2025-02-19,31.0,1998000
FAC001545,C03021,2025-07-24,60,2025-09-06,0.0,71000
FAC001546,C00158,2025-05-17,90,,,1092000
FAC001547,C04289,2025-09-10,60,,,1007000
FAC001548,C02005,2024-12-21,45,,,941000
FAC001549,C02402,2024-10-28,45,2025-05-06,145.0,1500000
FAC001550,C01644,2025-02-23,45,,,354000
FAC001551,C03342,2025-09-15,30,,,188000
FAC001552,C00594,2025-02-07,60,2025-07-12,95.0,544000
FAC001553,C04127,2024-12-09,30,,,71000
FAC001554,C04745,2025-02-16,30,2025-03-04,0.0,1367000
FAC001555,C02346,2024-11-25,30,2025-04-11,107.0,899000
FAC001556,C02187,2025-06-15,90,2025-08-07,0.0,420000
FAC001557,C00778,2025-04-17,60,2025-06-01,0.0,1388000
FAC001558,C01660,2025-08-27,90,,,1871000
FAC001559,C04483,2024-10-22,90,2025-05-24,124.0,1696000
FAC001560,C00784,2025-06-04,15,2025-09-05,78.0,1753000
FAC001561,C01508,2025-03-13,15,2025-04-03,6.0,1337000
FAC001562,C01296,2024-11-16,45,2024-12-29,0.0,831000
FAC001563,C01226,2025-02-14,15,2025-05-30,90.0,467000
FAC001564,C00946,2025-02-06,90,2025-06-14,38.0,990000
FAC001565,C04614,2025-04-22,30,2025-05-21,0.0,1932000
FAC001566,C01804,2025-05-09,60,2025-07-08,0.0,1717000
FAC001567,C02983,2025-05-24,90,2025-08-05,0.0,1045000
FAC001568,C02438,2025-02-11,30,2025-05-14,62.0,66000
FAC001569,C04557,2025-01-14,60,2025-04-03,19.0,1833000
FAC001570,C02398,2025-07-03,90,2025-08-06,0.0,100000
FAC001571,C00348,2025-02-15,90,,,189000
FAC001572,C02120,2025-02-15,15,,,584000
FAC001573,C04016,2024-12-23,45,2025-08-02,177.0,1032000
FAC001574,C02489,2025-04-17,30,2025-09-22,128.0,937000
FAC001575,C02835,2025-03-24,60,2025-07-16,54.0,1475000
FAC001576,C04409,2025-01-22,60,,,216000
FAC001577,C04670,2024-12-16,15,2025-07-13,194.0,168000
FAC001578,C01495,2024-10-29,60,,,1979000
FAC001579,C00168,2025-07-05,30,2025-09-06,33.0,186000
FAC001580,C01244,2025-07-13,60,2025-09-18,7.0,999000
FAC001581,C01526,2025-03-26,60,2025-04-26,0.0,135000
FAC001582,C03798,2025-02-05,90,2025-03-25,0.0,148000
FAC001583,C00777,2024-12-29,90,2025-06-12,75.0,1378000
FAC001584,C02519,2025-01-02,30,,,1456000
FAC001585,C02746,2025-08-08,45,,,857000
FAC001586,C01720,2025-08-23,15,2025-09-06,0.0,1634000
FAC001587,C02007,2025-02-09,45,2025-04-28,33.0,567000
FAC001588,C02204,2024-11-15,60,2025-05-14,120.0,1211000
FAC001589,C01508,2025-01-09,45,,,769000
FAC001590,C02487,2024-12-07,30,2025-09-23,260.0,1275000
FAC001591,C02012,2025-06-08,45,,,1529000
FAC001592,C02488,2025-01-18,45,,,1168000
FAC001593,C03492,2025-03-27,15,,,602000
FAC001594,C02255,2024-11-07,60,,,360000
FAC001595,C00155,2024-12-13,45,2025-03-05,37.0,1273000
FAC001596,C01519,2025-08-17,90,2025-09-16,0.0,1795000
FAC001597,C01562,2025-05-12,45,2025-08-02,37.0,919000
FAC001598,C01037,2025-03-19,90,2025-07-21,34.0,484000
FAC001599,C03962,2025-08-16,90,2025-09-20,0.0,406000
FAC001600,C02250,2024-11-18,45,,,828000
FAC001601,C00352,2025-04-28,30,2025-06-15,18.0,1615000
FAC001602,C03074,2025-05-24,90,,,586000
FAC001603,C00817,2024-10-02,15,2024-11-21,35.0,802000
FAC001604,C00324,2025-06-13,90,2025-09-14,3.0,1170000
FAC001605,C02908,2025-04-09,30,2025-07-27,79.0,370000
FAC001606,C01718,2024-12-12,45,2024-12-21,0.0,1798000
FAC001607,C03536,2024-12-28,60,,,1538000
FAC001608,C03383,2024-10-06,90,2024-11-24,0.0,1970000
FAC001609,C02399,2025-03-24,60,2025-08-19,88.0,1512000
FAC001610,C04413,2025-02-26,45,2025-05-28,46.0,1736000
FAC001611,C00432,2025-01-05,30,,,1028000
FAC001612,C01563,2025-02-14,15,2025-09-06,189.0,552000
FAC001613,C03860,2025-07-03,30,2025-09-17,46.0,196000
FAC001614,C04415,2025-03-15,60,,,1376000
FAC001615,C00525,2025-04-11,45,2025-07-07,42.0,458000
FAC001616,C02968,2025-08-02,60,,,542000
FAC001617,C03638,2025-09-08,15,2025-09-14,0.0,1722000
FAC001618,C02255,2025-05-18,30,2025-05-21,0.0,506000
FAC001619,C00787,2025-05-06,90,,,339000
FAC001620,C00856,2025-08-13,45,,,1140000
FAC001621,C03383,2024-12-08,15,2024-12-09,0.0,1189000
FAC001622,C01551,2024-11-22,45,2025-03-30,83.0,877000
FAC001623,C02685,2025-09-12,15,,,1108000
FAC001624,C00780,2025-03-29,90,,,108000
FAC001625,C02377,2025-09-14,15,2025-09-22,0.0,838000
FAC001626,C03527,2025-05-09,60,,,454000
FAC001627,C03724,2025-06-28,15,,,1125000
FAC001628,C02841,2025-05-17,15,2025-09-25,116.0,53000
FAC001629,C02219,2024-12-14,30,2025-06-11,149.0,579000
FAC001630,C00403,2024-11-05,60,,,1407000
FAC001631,C04386,2025-06-07,60,2025-07-16,0.0,998000
FAC001632,C04255,2024-12-12,45,,,949000
FAC001633,C00024,2025-06-24,15,2025-08-04,26.0,899000
FAC001634,C00101,2025-01-23,60,,,1893000
FAC001635,C03474,2025-08-03,30,,,1945000
FAC001636,C00292,2025-04-16,30,2025-05-15,0.0,874000
FAC001637,C01057,2024-10-25,90,2025-04-14,81.0,299000
FAC001638,C02295,2025-05-15,45,2025-05-21,0.0,1237000
FAC001639,C04859,2025-07-02,30,2025-08-17,16.0,1568000
FAC001640,C03531,2025-01-20,45,2025-06-15,101.0,1490000
FAC001641,C03878,2025-08-10,90,2025-09-12,0.0,197000
FAC001642,C02157,2025-04-26,90,2025-08-13,19.0,454000
FAC001643,C02831,2025-07-19,90,2025-09-24,0.0,902000
FAC001644,C04357,2025-03-12,45,,,844000
FAC001645,C00371,2025-04-01,90,2025-08-10,41.0,1242000
FAC001646,C02398,2025-01-06,90,2025-03-22,0.0,740000
FAC001647,C00293,2025-05-15,45,2025-05-22,0.0,1703000
FAC001648,C00859,2025-06-27,45,,,73000
FAC001649,C00158,2025-03-27,60,2025-06-20,25.0,1774000
FAC001650,C02876,2025-07-10,45,2025-08-04,0.0,633000
FAC001651,C01220,2025-06-05,60,2025-07-18,0.0,1433000
FAC001652,C02795,2025-04-16,60,2025-06-06,0.0,485000
FAC001653,C01513,2025-04-09,15,2025-04-14,0.0,995000
FAC001654,C01549,2025-09-18,15,2025-09-26,0.0,731000
FAC001655,C04187,2024-12-21,30,,,777000
FAC001656,C04487,2025-03-27,30,,,340000
FAC001657,C03020,2024-10-19,60,2025-04-16,119.0,1150000
FAC001658,C01226,2025-05-15,60,,,1816000
FAC001659,C02917,2025-01-21,45,,,270000
FAC001660,C01500,2024-11-20,30,,,391000
FAC001661,C01025,2024-10-25,60,2025-05-20,147.0,1170000
FAC001662,C03969,2025-09-08,60,2025-09-27,0.0,1895000
FAC001663,C00314,2024-10-08,45,,,764000
FAC001664,C01727,2025-01-08,15,2025-03-08,44.0,307000
FAC001665,C00416,2025-06-21,60,2025-09-24,35.0,1910000
FAC001666,C01917,2024-10-29,45,2025-05-02,140.0,1161000
FAC001667,C04600,2025-09-02,15,,,1409000
FAC001668,C03975,2025-06-17,90,2025-08-18,0.0,677000
FAC001669,C03873,2025-05-03,45,2025-06-10,0.0,1076000
FAC001670,C00219,2025-08-25,45,2025-08-28,0.0,829000
FAC001671,C03433,2025-01-24,45,,,1455000
FAC001672,C02676,2024-12-16,60,2025-04-23,68.0,1544000
FAC001673,C01055,2025-01-14,15,2025-08-16,199.0,1029000
FAC001674,C04348,2025-07-03,30,2025-08-31,29.0,1935000
FAC001675,C03027,2025-05-06,90,,,777000
FAC001676,C01223,2025-06-23,30,,,1159000
FAC001677,C00017,2025-06-24,90,2025-07-15,0.0,775000
FAC001678,C04610,2024-12-14,30,2025-05-10,117.0,1296000
FAC001679,C00845,2025-02-08,60,,,1458000
FAC001680,C04496,2025-05-05,30,2025-09-12,100.0,732000
FAC001681,C04060,2024-12-07,90,2025-05-16,70.0,194000
FAC001682,C02240,2025-03-29,60,2025-05-15,0.0,1805000
FAC001683,C04947,2025-01-15,30,,,181000
FAC001684,C02169,2025-05-08,60,2025-08-30,54.0,859000
FAC001685,C00278,2024-11-16,90,2025-08-17,184.0,971000
FAC001686,C01254,2025-03-30,60,2025-08-19,82.0,1608000
FAC001687,C00296,2024-12-23,60,2025-08-19,179.0,1329000
FAC001688,C01492,2025-04-06,45,,,104000
FAC001689,C02021,2024-10-06,15,2025-07-31,283.0,537000
FAC001690,C02166,2025-05-07,90,2025-05-09,0.0,1141000
FAC001691,C01509,2024-10-31,90,,,341000
FAC001692,C03066,2025-04-27,45,2025-07-18,37.0,848000
FAC001693,C00887,2024-10-17,45,2025-02-08,69.0,1567000
FAC001694,C01515,2025-04-21,15,2025-05-15,9.0,865000
FAC001695,C03785,2024-11-11,60,2025-02-12,33.0,1811000
FAC001696,C02368,2025-09-17,60,2025-09-19,0.0,215000
FAC001697,C04260,2025-07-24,90,2025-09-28,0.0,1837000
FAC001698,C04594,2024-12-18,15,2025-09-24,265.0,976000
FAC001699,C02746,2025-04-14,45,2025-09-26,120.0,1836000
FAC001700,C00059,2024-10-24,90,,,1780000
FAC001701,C02491,2025-01-10,45,2025-06-10,106.0,1844000
FAC001702,C03037,2025-02-14,30,,,1378000
FAC001703,C02736,2025-07-02,15,,,1668000
FAC001704,C01009,2025-05-09,90,,,200000
FAC001705,C04800,2025-03-03,60,2025-04-20,0.0,506000
FAC001706,C03598,2025-04-21,45,2025-09-12,99.0,835000
FAC001707,C01492,2025-08-20,15,2025-09-20,16.0,1095000
FAC001708,C01974,2025-06-21,15,2025-08-13,38.0,98000
FAC001709,C04242,2024-12-04,30,2024-12-16,0.0,1553000
FAC001710,C02438,2024-11-04,90,2025-02-08,6.0,1579000
FAC001711,C01499,2025-01-03,15,,,559000
FAC001712,C01109,2025-03-04,45,,,552000
FAC001713,C01545,2025-03-21,60,2025-09-26,129.0,1118000
FAC001714,C00777,2025-05-04,15,,,1704000
FAC001715,C03140,2025-02-22,90,2025-08-14,83.0,1421000
FAC001716,C01884,2025-04-24,90,2025-09-23,62.0,576000
FAC001717,C01605,2024-10-09,15,,,442000
FAC001718,C01497,2025-01-17,15,2025-02-10,9.0,88000
FAC001719,C01839,2025-06-09,45,2025-06-12,0.0,157000
FAC001720,C04649,2024-10-27,90,2025-09-13,231.0,1818000
FAC001721,C02837,2025-04-20,45,2025-05-02,0.0,405000
FAC001722,C02049,2024-11-24,15,,,1128000
FAC001723,C01692,2025-08-15,15,2025-08-24,0.0,1269000
FAC001724,C03027,2025-08-12,45,2025-09-02,0.0,384000
FAC001725,C02873,2025-05-29,15,,,1939000
FAC001726,C01254,2025-06-29,60,,,1680000
FAC001727,C04130,2025-07-13,30,,,1083000
FAC001728,C02610,2025-08-05,90,2025-08-17,0.0,368000
FAC001729,C03720,2025-06-17,15,2025-09-22,82.0,746000
FAC001730,C03522,2025-08-18,15,,,1079000
FAC001731,C03558,2025-05-22,15,,,451000
FAC001732,C00194,2025-06-26,30,2025-09-06,42.0,809000
FAC001733,C02822,2025-07-15,60,2025-08-18,0.0,1917000
FAC001734,C02114,2025-04-14,90,2025-05-07,0.0,1934000
FAC001735,C03367,2025-05-22,45,2025-06-25,0.0,1987000
FAC001736,C00944,2025-06-09,90,2025-08-28,0.0,603000
FAC001737,C02661,2025-01-01,60,2025-04-15,44.0,577000
FAC001738,C02021,2025-02-03,90,2025-03-04,0.0,1186000
FAC001739,C00607,2025-08-15,30,2025-09-18,4.0,1991000
FAC001740,C03490,2025-04-03,15,2025-05-09,21.0,1471000
FAC001741,C03993,2025-03-26,45,2025-07-26,77.0,1707000
FAC001742,C01911,2024-12-21,15,,,328000
FAC001743,C04751,2025-01-29,60,2025-05-30,61.0,485000
FAC001744,C04380,2025-03-09,30,,,1664000
FAC001745,C03257,2025-02-11,90,,,1182000
FAC001746,C00050,2024-11-09,45,2025-06-22,180.0,131000
FAC001747,C01509,2024-11-21,90,2025-06-17,118.0,758000
FAC001748,C02630,2025-06-29,15,2025-08-29,46.0,250000
FAC001749,C01246,2025-05-22,30,,,1404000
FAC001750,C02398,2024-10-28,45,,,1286000
FAC001751,C04664,2025-07-17,15,,,1324000
FAC001752,C04758,2025-09-14,30,2025-09-19,0.0,1648000
FAC001753,C00672,2025-06-08,15,,,1290000
FAC001754,C00260,2025-06-17,15,,,125000
FAC001755,C00593,2025-05-08,30,,,1557000
FAC001756,C01187,2024-11-26,30,,,1547000
FAC001757,C04217,2025-07-03,90,2025-08-29,0.0,1414000
FAC001758,C00336,2025-04-09,90,2025-06-20,0.0,767000
FAC001759,C03988,2025-08-18,60,,,728000
FAC001760,C03786,2025-05-04,15,2025-09-18,122.0,1155000
FAC001761,C03881,2025-03-24,15,2025-07-12,95.0,1073000
FAC001762,C04965,2025-01-02,15,,,912000
FAC001763,C01720,2025-07-10,90,2025-09-21,0.0,1114000
FAC001764,C02010,2024-10-12,30,2025-04-29,169.0,794000
FAC001765,C03845,2025-08-04,15,,,54000
FAC001766,C03099,2025-09-17,60,2025-09-26,0.0,88000
FAC001767,C03805,2025-07-02,60,,,67000
FAC001768,C03401,2025-01-21,45,2025-08-28,174.0,420000
FAC001769,C00819,2025-09-07,60,,,1689000
FAC001770,C02036,2025-05-24,15,2025-06-11,3.0,1803000
FAC001771,C03048,2025-06-08,45,2025-06-26,0.0,1108000
FAC001772,C02280,2024-11-04,90,2025-09-09,219.0,832000
FAC001773,C04092,2024-11-14,90,2025-07-17,155.0,856000
FAC001774,C03721,2024-10-09,30,2025-03-19,131.0,1302000
FAC001775,C01616,2025-01-10,30,2025-04-29,79.0,145000
FAC001776,C04421,2025-02-20,45,,,222000
FAC001777,C01424,2024-12-21,15,,,1526000
FAC001778,C02971,2025-03-10,60,,,1791000
FAC001779,C00705,2025-08-16,45,2025-09-20,0.0,638000
FAC001780,C03496,2025-08-13,30,2025-09-15,3.0,1902000
FAC001781,C01036,2025-02-15,60,,,1196000
FAC001782,C03809,2025-06-05,45,,,1490000
FAC001783,C03497,2025-07-24,15,2025-08-25,17.0,605000
FAC001784,C03921,2025-06-03,30,2025-09-23,82.0,991000
FAC001785,C01351,2025-02-17,90,2025-02-22,0.0,1193000
FAC001786,C03985,2024-11-11,30,,,61000
FAC001787,C01102,2025-08-10,60,2025-09-01,0.0,1193000
FAC001788,C02010,2025-06-01,60,,,896000
FAC001789,C04320,2025-08-04,15,2025-09-01,13.0,1814000
FAC001790,C02394,2024-10-20,90,2025-07-05,168.0,1018000
FAC001791,C00432,2025-06-12,60,2025-06-27,0.0,98000
FAC001792,C04719,2025-02-03,90,2025-08-13,101.0,657000
FAC001793,C03546,2024-10-12,15,2025-07-14,260.0,812000
FAC001794,C02202,2025-04-28,90,,,677000
FAC001795,C00237,2024-10-29,30,2025-09-16,292.0,523000
FAC001796,C02011,2025-05-06,30,,,1359000
FAC001797,C03319,2025-09-05,45,2025-09-14,0.0,67000
FAC001798,C03686,2025-06-09,60,2025-06-22,0.0,1424000
FAC001799,C04910,2025-04-30,90,2025-09-26,59.0,984000
FAC001800,C04414,2025-03-02,15,2025-08-31,167.0,1051000
FAC001801,C03721,2025-03-01,60,,,1936000
FAC001802,C00859,2024-12-30,30,2025-05-07,98.0,666000
FAC001803,C03474,2025-04-07,45,,,1723000
FAC001804,C03849,2024-10-10,90,2024-11-06,0.0,799000
FAC001805,C03342,2025-02-14,15,,,624000
FAC001806,C03265,2024-12-26,15,2025-07-31,202.0,1286000
FAC001807,C00920,2025-02-23,60,2025-08-27,125.0,624000
FAC001808,C02895,2025-02-13,60,,,1275000
FAC001809,C04348,2025-02-22,60,2025-07-21,89.0,236000
FAC001810,C00890,2024-12-22,60,2025-07-07,137.0,669000
FAC001811,C04272,2025-08-24,15,2025-09-06,0.0,1251000
FAC001812,C00812,2025-05-25,45,2025-06-01,0.0,894000
FAC001813,C04260,2025-01-04,60,2025-02-21,0.0,964000
