ID_Transacción,ID_Cliente,ID_Tienda,SKU,Cantidad,Precio_Unitario,Fecha,Total
TRX0009108,C01268,T006,P00031,1,157000,2024-11-07,157000
TRX0009109,C03544,T021,P00128,1,55500,2024-10-28,55500
TRX0009110,C01234,T005,P00038,4,156300,2025-01-20,625200
TRX0009111,C04037,T015,P00230,4,19600,2024-04-02,78400
TRX0009112,C03830,T015,P00232,2,314500,2023-12-07,629000
TRX0009113,C01789,T007,P00211,2,244800,2025-09-22,489600
TRX0009114,C00618,T014,P00258,1,18300,2025-07-05,18300
TRX0009115,C04148,T023,P00138,2,104000,2025-07-20,208000
TRX0009116,C00277,T013,P00190,5,270600,2024-11-25,1353000
TRX0009117,C03292,T010,P00292,2,138300,2025-01-02,276600
TRX0009118,C03917,T001,P00051,1,11700,2025-08-13,11700
TRX0009119,C03629,T001,P00253,4,160700,2024-01-09,642800
TRX0009120,C01699,T018,P00241,3,136600,2025-09-07,409800
TRX0009121,C02962,T002,P00109,1,140200,2025-03-16,140200
TRX0009122,C01951,T013,P00300,1,79300,2025-06-04,79300
TRX0009123,C00284,T011,P00296,1,29600,2025-08-01,29600
TRX0009124,C02566,T006,P00260,2,249600,2025-08-12,499200
TRX0009125,C04125,T010,P00026,1,282900,2024-05-17,282900
TRX0009126,C01109,T021,P00040,4,129600,2024-12-25,518400
TRX0009127,C02357,T003,P00298,3,274300,2025-03-21,822900
TRX0009128,C00308,T021,P00144,2,192800,2023-12-26,385600
TRX0009129,C03875,T023,P00187,4,44500,2024-01-31,178000
TRX0009130,C02438,T024,P00201,2,40400,2025-04-25,80800
TRX0009131,C00440,T005,P00133,1,279900,2025-09-09,279900
TRX0009132,C04064,T009,P00089,1,182100,2025-09-09,182100
TRX0009133,C00152,T022,P00106,2,230100,2024-04-23,460200
TRX0009134,C03559,T016,P00147,5,235500,2025-04-28,1177500
TRX0009135,C03006,T017,P00075,5,16300,2024-03-06,81500
TRX0009136,C01369,T014,P00148,5,62200,2023-10-12,311000
TRX0009137,C03715,T014,P00114,3,403900,2024-06-29,1211700
TRX0009138,C01129,T012,P00001,1,159600,2024-05-22,159600
TRX0009139,C04663,T001,P00236,1,13200,2023-10-31,13200
TRX0009140,C03521,T006,P00280,5,138600,2025-03-11,693000
TRX0009141,C00113,T002,P00247,4,120100,2025-04-05,480400
TRX0009142,C02008,T023,P00206,1,88000,2025-03-20,88000
TRX0009143,C03317,T007,P00139,4,222400,2025-03-20,889600
TRX0009144,C04165,T022,P00113,5,76600,2024-02-11,383000
TRX0009145,C02924,T021,P00110,2,257200,2024-11-14,514400
TRX0009146,C03306,T009,P00160,3,60000,2025-01-09,180000
TRX0009147,C03373,T024,P00174,3,141500,2025-02-27,424500
TRX0009148,C00582,T010,P00157,4,13100,2025-05-24,52400
TRX0009149,C04700,T015,P00072,2,156400,2024-12-19,312800
TRX0009150,C02190,T011,P00125,2,417800,2025-03-31,835600
TRX0009151,C04875,T016,P00168,2,22600,2025-03-08,45200
TRX0009152,C04803,T007,P00068,3,222200,2024-01-12,666600
TRX0009153,C00856,T017,P00264,3,131600,2023-11-10,394800
TRX0009154,C01783,T019,P00133,1,279900,2024-03-09,279900
TRX0009155,C04676,T022,P00025,1,168100,2023-11-28,168100
TRX0009156,C03969,T024,P00215,3,102100,2024-12-28,306300
TRX0009157,C04705,T018,P00017,1,19300,2024-08-02,19300
TRX0009158,C02276,T020,P00187,3,44500,2024-06-02,133500
TRX0009159,C00634,T009,P00184,3,329900,2024-06-12,989700
TRX0009160,C04905,T023,P00240,2,415900,2024-03-14,831800
TRX0009161,C04146,T014,P00124,3,83000,2025-06-01,249000
TRX0009162,C00282,T019,P00049,4,228800,2023-12-22,915200
TRX0009163,C02581,T011,P00203,4,89300,2023-09-29,357200
TRX0009164,C00117,T010,P00225,4,126300,2024-02-16,505200
TRX0009165,C04893,T023,P00050,5,15300,2023-12-21,76500
TRX0009166,C01701,T005,P00068,5,222200,2025-09-22,1111000
TRX0009167,C03416,T025,P00208,3,183200,2024-10-25,549600
TRX0009168,C03576,T010,P00198,5,115600,2024-06-09,578000
TRX0009169,C01774,T005,P00215,1,102100,2025-07-19,102100
TRX0009170,C01080,T024,P00223,1,304600,2025-07-02,304600
TRX0009171,C01823,T019,P00003,3,32200,2025-09-12,96600
TRX0009172,C02108,T013,P00156,3,191900,2025-07-03,575700
TRX0009173,C00831,T005,P00262,5,409700,2023-11-29,2048500
TRX0009174,C00827,T006,P00167,4,15100,2024-08-15,60400
TRX0009175,C04490,T019,P00068,4,222200,2025-01-12,888800
TRX0009176,C04372,T021,P00262,2,409700,2023-11-07,819400
TRX0009177,C00612,T022,P00022,2,12900,2025-05-27,25800
TRX0009178,C00855,T011,P00251,3,310800,2024-01-23,932400
TRX0009179,C02362,T018,P00073,1,112800,2024-12-23,112800
TRX0009180,C02781,T008,P00036,3,267900,2024-08-14,803700
TRX0009181,C02061,T001,P00008,4,59000,2025-02-10,236000
TRX0009182,C00034,T023,P00268,2,248400,2024-02-02,496800
TRX0009183,C00600,T006,P00052,3,117700,2025-09-16,353100
TRX0009184,C03690,T014,P00273,5,257500,2025-04-29,1287500
TRX0009185,C01339,T005,P00260,2,249600,2024-12-13,499200
TRX0009186,C01582,T019,P00003,1,32200,2023-12-28,32200
TRX0009187,C04351,T023,P00015,2,118200,2024-01-28,236400
TRX0009188,C02492,T016,P00129,5,240700,2024-09-05,1203500
TRX0009189,C02460,T006,P00085,5,20100,2024-01-27,100500
TRX0009190,C01324,T011,P00054,5,175700,2023-11-07,878500
TRX0009191,C03258,T023,P00224,5,264300,2024-02-09,1321500
TRX0009192,C03778,T024,P00289,4,43600,2024-05-15,174400
TRX0009193,C04129,T023,P00075,2,16300,2025-06-23,32600
TRX0009194,C04028,T003,P00147,5,235500,2024-11-28,1177500
TRX0009195,C04206,T025,P00109,1,140200,2024-09-24,140200
TRX0009196,C04106,T017,P00042,4,88200,2025-02-15,352800
TRX0009197,C01158,T005,P00150,1,182600,2025-03-19,182600
TRX0009198,C01680,T015,P00299,3,231900,2025-04-04,695700
TRX0009199,C04308,T021,P00298,1,274300,2025-09-22,274300
TRX0009200,C04474,T021,P00211,4,244800,2025-05-10,979200
TRX0009201,C03958,T002,P00102,2,54600,2025-03-05,109200
TRX0009202,C02702,T022,P00170,2,171200,2024-02-27,342400
TRX0009203,C04479,T010,P00240,2,415900,2025-07-03,831800
TRX0009204,C00553,T013,P00242,4,145300,2023-11-23,581200
TRX0009205,C04278,T002,P00098,5,110000,2024-05-24,550000
TRX0009206,C03150,T023,P00215,3,102100,2024-10-27,306300
TRX0009207,C00632,T024,P00164,3,168500,2024-04-21,505500
TRX0009208,C01638,T023,P00182,1,99800,2024-09-04,99800
TRX0009209,C02093,T019,P00196,3,254900,2024-07-08,764700
TRX0009210,C03032,T013,P00031,4,157000,2024-03-13,628000
TRX0009211,C02507,T015,P00189,3,273400,2024-02-20,820200
TRX0009212,C04711,T020,P00283,2,116200,2024-12-16,232400
TRX0009213,C04395,T009,P00074,3,248200,2024-03-15,744600
TRX0009214,C03207,T001,P00300,3,79300,2024-02-28,237900
TRX0009215,C02659,T017,P00266,1,326500,2024-10-09,326500
TRX0009216,C03510,T022,P00103,1,165100,2024-03-17,165100
TRX0009217,C03636,T020,P00237,2,20000,2024-09-07,40000
TRX0009218,C02207,T019,P00138,1,104000,2024-01-25,104000
TRX0009219,C03169,T007,P00257,4,354400,2025-08-25,1417600
TRX0009220,C04437,T008,P00227,3,109700,2025-08-15,329100
TRX0009221,C00031,T020,P00188,1,19500,2024-01-30,19500
TRX0009222,C03644,T005,P00200,1,328400,2025-09-22,328400
TRX0009223,C01650,T013,P00166,4,132100,2024-12-11,528400
TRX0009224,C00978,T002,P00257,5,354400,2024-08-30,1772000
TRX0009225,C04449,T002,P00177,3,185400,2024-11-04,556200
TRX0009226,C04702,T005,P00115,1,181600,2024-05-09,181600
TRX0009227,C03418,T003,P00052,2,117700,2025-05-06,235400
TRX0009228,C03148,T013,P00052,1,117700,2025-01-30,117700
TRX0009229,C01085,T001,P00269,5,164100,2025-05-01,820500
TRX0009230,C00811,T014,P00239,2,19900,2023-12-13,39800
TRX0009231,C02644,T012,P00133,3,279900,2025-09-13,839700
TRX0009232,C02611,T024,P00026,3,282900,2025-08-11,848700
TRX0009233,C03684,T022,P00111,2,167300,2025-01-30,334600
TRX0009234,C04150,T014,P00115,1,181600,2024-09-25,181600
TRX0009235,C02276,T011,P00166,5,132100,2024-05-16,660500
TRX0009236,C04090,T022,P00180,3,380200,2025-09-04,1140600
TRX0009237,C04283,T013,P00176,1,178500,2024-11-16,178500
TRX0009238,C02642,T011,P00255,3,307200,2024-04-27,921600
TRX0009239,C02937,T016,P00163,1,376600,2024-06-09,376600
TRX0009240,C02885,T004,P00013,1,181900,2024-03-22,181900
TRX0009241,C01411,T009,P00237,2,20000,2024-08-21,40000
TRX0009242,C03853,T014,P00026,4,282900,2023-10-02,1131600
TRX0009243,C02250,T001,P00114,2,403900,2024-05-27,807800
TRX0009244,C00057,T002,P00262,2,409700,2024-05-06,819400
TRX0009245,C03166,T017,P00218,4,30700,2023-12-24,122800
TRX0009246,C03657,T011,P00079,3,148700,2023-12-31,446100
TRX0009247,C04269,T014,P00275,4,212500,2024-06-07,850000
TRX0009248,C04350,T005,P00242,1,145300,2024-12-27,145300
TRX0009249,C02386,T022,P00290,3,187900,2024-06-22,563700
TRX0009250,C00471,T012,P00265,4,29700,2023-10-24,118800
TRX0009251,C00585,T014,P00211,4,244800,2024-09-28,979200
TRX0009252,C03135,T012,P00136,2,358200,2025-07-03,716400
TRX0009253,C02092,T011,P00095,5,158900,2025-01-28,794500
TRX0009254,C00873,T005,P00152,2,125000,2025-08-02,250000
TRX0009255,C01435,T009,P00007,2,328900,2024-10-28,657800
TRX0009256,C02479,T009,P00177,5,185400,2024-06-16,927000
TRX0009257,C00563,T025,P00064,2,287400,2025-01-08,574800
TRX0009258,C04197,T019,P00195,1,182400,2025-09-11,182400
TRX0009259,C03870,T010,P00281,2,268800,2024-07-01,537600
TRX0009260,C00041,T005,P00132,1,50600,2024-11-19,50600
TRX0009261,C01653,T007,P00184,1,329900,2025-01-16,329900
TRX0009262,C04336,T014,P00053,4,300900,2025-03-25,1203600
TRX0009263,C04378,T014,P00110,1,257200,2025-06-21,257200
TRX0009264,C00140,T017,P00052,2,117700,2025-07-15,235400
TRX0009265,C01912,T011,P00297,2,54800,2024-04-05,109600
TRX0009266,C03850,T002,P00154,5,134300,2023-12-30,671500
TRX0009267,C00521,T015,P00229,2,12700,2024-05-13,25400
TRX0009268,C00163,T008,P00101,5,219900,2025-03-22,1099500
TRX0009269,C03345,T007,P00193,2,248500,2025-05-10,497000
TRX0009270,C00374,T020,P00036,4,267900,2024-06-01,1071600
TRX0009271,C02444,T009,P00128,2,55500,2023-10-23,111000
TRX0009272,C01261,T007,P00226,1,309000,2024-01-28,309000
TRX0009273,C04200,T021,P00098,2,110000,2024-08-25,220000
TRX0009274,C03369,T002,P00164,3,168500,2024-04-25,505500
TRX0009275,C01421,T002,P00032,5,324200,2025-04-26,1621000
TRX0009276,C02727,T024,P00230,1,19600,2023-10-03,19600
TRX0009277,C00398,T018,P00234,4,68400,2025-08-21,273600
TRX0009278,C04381,T008,P00261,2,266900,2024-10-26,533800
TRX0009279,C00250,T020,P00011,1,136600,2025-01-25,136600
TRX0009280,C02278,T024,P00002,4,320500,2024-02-23,1282000
TRX0009281,C00567,T007,P00193,4,248500,2025-05-11,994000
TRX0009282,C02205,T022,P00279,1,54600,2024-03-25,54600
TRX0009283,C04739,T001,P00105,5,6200,2023-12-16,31000
TRX0009284,C04784,T025,P00122,2,179100,2023-10-31,358200
TRX0009285,C03550,T021,P00253,1,160700,2024-06-02,160700
TRX0009286,C00543,T020,P00167,3,15100,2025-01-12,45300
TRX0009287,C03897,T020,P00204,2,157600,2025-03-17,315200
TRX0009288,C03972,T019,P00148,3,62200,2024-08-16,186600
TRX0009289,C03990,T005,P00125,5,417800,2024-02-23,2089000
TRX0009290,C02235,T011,P00148,1,62200,2024-07-26,62200
TRX0009291,C01253,T018,P00129,3,240700,2025-02-22,722100
TRX0009292,C02202,T004,P00066,1,84400,2023-11-21,84400
TRX0009293,C01719,T012,P00079,3,148700,2024-04-29,446100
TRX0009294,C03189,T020,P00059,1,198900,2023-11-05,198900
TRX0009295,C02215,T017,P00199,4,261200,2025-03-08,1044800
TRX0009296,C00108,T010,P00249,5,123300,2024-09-15,616500
TRX0009297,C02604,T002,P00100,4,314500,2025-03-16,1258000
TRX0009298,C03802,T007,P00225,4,126300,2024-11-18,505200
TRX0009299,C02900,T025,P00192,4,282500,2025-07-19,1130000
TRX0009300,C03094,T025,P00146,4,17500,2024-07-18,70000
TRX0009301,C04032,T010,P00051,5,11700,2024-07-16,58500
TRX0009302,C04174,T001,P00277,1,202600,2025-05-07,202600
TRX0009303,C04695,T011,P00019,5,111500,2024-08-31,557500
TRX0009304,C04082,T021,P00224,3,264300,2024-03-12,792900
TRX0009305,C01825,T019,P00063,2,52100,2025-03-08,104200
TRX0009306,C02058,T022,P00158,5,187200,2025-09-14,936000
TRX0009307,C00155,T011,P00289,3,43600,2024-08-26,130800
TRX0009308,C04789,T021,P00024,4,124300,2024-12-31,497200
TRX0009309,C04494,T002,P00272,5,78800,2023-12-11,394000
TRX0009310,C01150,T022,P00193,2,248500,2024-05-24,497000
TRX0009311,C03541,T001,P00202,4,209300,2024-11-03,837200
TRX0009312,C01382,T023,P00053,1,300900,2024-06-03,300900
TRX0009313,C02056,T009,P00094,3,330600,2023-11-04,991800
TRX0009314,C01206,T021,P00274,4,52700,2023-10-23,210800
TRX0009315,C00363,T008,P00097,3,367700,2024-09-10,1103100
TRX0009316,C00738,T012,P00155,2,270700,2024-02-10,541400
TRX0009317,C04346,T020,P00092,1,195200,2024-08-22,195200
TRX0009318,C01147,T011,P00178,3,23600,2024-07-05,70800
TRX0009319,C04265,T009,P00118,3,93100,2025-09-06,279300
TRX0009320,C00144,T015,P00289,2,43600,2024-01-21,87200
TRX0009321,C01567,T010,P00209,3,121500,2025-05-11,364500
TRX0009322,C01259,T002,P00192,1,282500,2025-03-22,282500
TRX0009323,C01863,T004,P00014,5,56400,2025-01-03,282000
TRX0009324,C04617,T024,P00056,3,63200,2025-08-23,189600
TRX0009325,C03605,T022,P00119,1,102500,2025-07-06,102500
TRX0009326,C03767,T016,P00252,1,141900,2025-07-13,141900
TRX0009327,C02341,T018,P00205,5,166200,2024-11-06,831000
TRX0009328,C03579,T015,P00136,3,358200,2024-11-24,1074600
TRX0009329,C02971,T020,P00209,3,121500,2023-12-03,364500
TRX0009330,C02993,T004,P00211,5,244800,2025-07-05,1224000
TRX0009331,C02530,T003,P00266,2,326500,2025-08-24,653000
TRX0009332,C04207,T014,P00207,3,282800,2025-06-14,848400
TRX0009333,C02190,T022,P00155,3,270700,2025-04-19,812100
TRX0009334,C04282,T024,P00278,3,288900,2024-11-16,866700
TRX0009335,C01303,T007,P00129,1,240700,2025-01-16,240700
TRX0009336,C00031,T017,P00258,1,18300,2024-09-04,18300
TRX0009337,C04277,T025,P00283,3,116200,2024-09-25,348600
TRX0009338,C01058,T020,P00287,3,141300,2025-03-11,423900
TRX0009339,C02622,T021,P00145,1,55800,2023-11-16,55800
TRX0009340,C04260,T013,P00280,4,138600,2025-03-24,554400
TRX0009341,C04214,T009,P00264,3,131600,2024-04-22,394800
TRX0009342,C00869,T019,P00078,3,279900,2024-01-18,839700
TRX0009343,C03443,T006,P00249,4,123300,2024-07-17,493200
TRX0009344,C02005,T021,P00244,5,22900,2024-02-20,114500
TRX0009345,C01801,T006,P00236,3,13200,2025-07-15,39600
TRX0009346,C03518,T001,P00097,4,367700,2024-06-25,1470800
TRX0009347,C02954,T024,P00202,3,209300,2024-05-08,627900
TRX0009348,C04495,T013,P00241,2,136600,2023-10-04,273200
TRX0009349,C02294,T006,P00054,1,175700,2023-11-20,175700
TRX0009350,C03763,T014,P00129,5,240700,2024-10-08,1203500
TRX0009351,C03937,T010,P00086,5,155700,2024-08-08,778500
TRX0009352,C04230,T007,P00234,5,68400,2023-10-10,342000
TRX0009353,C00809,T015,P00181,5,93200,2025-02-15,466000
TRX0009354,C01577,T023,P00204,1,157600,2025-02-15,157600
TRX0009355,C00021,T013,P00093,5,75800,2025-09-08,379000
TRX0009356,C03301,T006,P00215,2,102100,2025-01-07,204200
TRX0009357,C04837,T007,P00259,4,145400,2024-09-07,581600
TRX0009358,C00709,T012,P00113,1,76600,2024-09-26,76600
TRX0009359,C00756,T017,P00171,2,148000,2024-08-24,296000
TRX0009360,C00740,T015,P00106,5,230100,2024-08-30,1150500
TRX0009361,C04431,T017,P00204,4,157600,2024-12-22,630400
TRX0009362,C01226,T010,P00175,4,102700,2024-03-30,410800
TRX0009363,C01202,T013,P00272,1,78800,2024-08-31,78800
TRX0009364,C02964,T011,P00173,5,141400,2025-08-20,707000
TRX0009365,C04614,T010,P00003,3,32200,2024-05-23,96600
TRX0009366,C03395,T020,P00111,2,167300,2024-08-10,334600
TRX0009367,C04496,T019,P00244,5,22900,2025-05-16,114500
TRX0009368,C00192,T014,P00124,4,83000,2024-05-29,332000
TRX0009369,C01252,T008,P00258,4,18300,2024-03-28,73200
TRX0009370,C01094,T015,P00170,1,171200,2024-10-06,171200
TRX0009371,C01184,T008,P00123,1,10300,2025-01-10,10300
TRX0009372,C03882,T004,P00018,2,379000,2024-03-02,758000
TRX0009373,C03689,T020,P00101,4,219900,2024-08-11,879600
TRX0009374,C04118,T019,P00178,2,23600,2023-11-02,47200
TRX0009375,C00221,T005,P00198,1,115600,2024-04-30,115600
TRX0009376,C01403,T008,P00259,1,145400,2023-11-10,145400
TRX0009377,C03863,T022,P00176,3,178500,2024-01-30,535500
TRX0009378,C04696,T002,P00099,3,295500,2024-12-30,886500
TRX0009379,C00295,T023,P00127,2,232500,2024-10-25,465000
TRX0009380,C03510,T011,P00178,1,23600,2024-08-03,23600
TRX0009381,C02235,T023,P00240,3,415900,2025-05-10,1247700
TRX0009382,C04442,T021,P00224,5,264300,2025-07-22,1321500
TRX0009383,C03671,T002,P00216,4,62400,2024-03-04,249600
TRX0009384,C04524,T009,P00062,1,64200,2024-09-21,64200
TRX0009385,C03818,T015,P00066,4,84400,2025-08-31,337600
TRX0009386,C04759,T011,P00068,5,222200,2024-04-06,1111000
TRX0009387,C02126,T003,P00006,4,14400,2024-03-10,57600
TRX0009388,C03647,T014,P00159,3,135600,2025-04-12,406800
TRX0009389,C04067,T011,P00081,4,86800,2024-06-23,347200
TRX0009390,C02572,T007,P00161,4,166000,2025-02-26,664000
TRX0009391,C04861,T017,P00149,2,336600,2024-03-22,673200
TRX0009392,C00635,T018,P00016,4,231400,2025-08-02,925600
TRX0009393,C04431,T020,P00184,1,329900,2024-02-08,329900
TRX0009394,C00326,T015,P00141,2,222700,2025-05-17,445400
TRX0009395,C01722,T015,P00235,5,52600,2025-05-26,263000
TRX0009396,C04213,T003,P00248,3,141100,2025-01-17,423300
TRX0009397,C02890,T019,P00144,3,192800,2024-05-26,578400
TRX0009398,C00531,T011,P00157,3,13100,2025-09-15,39300
TRX0009399,C04048,T020,P00226,3,309000,2024-06-09,927000
TRX0009400,C00476,T018,P00258,2,18300,2024-01-21,36600
TRX0009401,C04760,T010,P00250,5,188700,2024-09-30,943500
TRX0009402,C03028,T017,P00232,1,314500,2024-09-29,314500
TRX0009403,C04986,T025,P00161,3,166000,2025-01-07,498000
TRX0009404,C03200,T006,P00174,5,141500,2024-04-14,707500
TRX0009405,C03318,T018,P00193,5,248500,2025-08-06,1242500
TRX0009406,C01722,T017,P00022,1,12900,2025-07-13,12900
TRX0009407,C02160,T018,P00216,5,62400,2024-08-23,312000
TRX0009408,C04193,T015,P00221,4,36300,2024-07-04,145200
TRX0009409,C03368,T007,P00108,1,262200,2025-05-29,262200
TRX0009410,C04302,T001,P00199,5,261200,2025-06-25,1306000
TRX0009411,C01275,T001,P00229,2,12700,2024-05-26,25400
TRX0009412,C03924,T013,P00244,5,22900,2025-03-01,114500
TRX0009413,C00650,T005,P00112,4,39700,2023-12-04,158800
TRX0009414,C01949,T019,P00246,4,183700,2025-05-31,734800
TRX0009415,C03270,T022,P00108,4,262200,2025-08-01,1048800
TRX0009416,C00892,T006,P00196,4,254900,2024-01-16,1019600
TRX0009417,C00939,T021,P00285,5,351000,2024-05-13,1755000
TRX0009418,C04937,T001,P00148,5,62200,2024-03-13,311000
TRX0009419,C02734,T024,P00119,1,102500,2025-04-21,102500
TRX0009420,C00723,T018,P00289,4,43600,2025-05-02,174400
TRX0009421,C04480,T004,P00112,2,39700,2025-06-27,79400
TRX0009422,C01268,T019,P00060,3,251600,2025-07-04,754800
TRX0009423,C04424,T017,P00082,2,150600,2023-10-16,301200
TRX0009424,C03171,T021,P00072,5,156400,2024-02-22,782000
TRX0009425,C00806,T017,P00095,1,158900,2024-06-29,158900
TRX0009426,C01097,T001,P00235,3,52600,2024-11-07,157800
TRX0009427,C04002,T001,P00042,5,88200,2024-05-29,441000
TRX0009428,C03292,T013,P00029,1,41800,2024-05-19,41800
TRX0009429,C04883,T002,P00083,3,36900,2025-08-02,110700
TRX0009430,C00971,T002,P00294,2,34100,2023-12-29,68200
TRX0009431,C03725,T019,P00064,5,287400,2024-04-11,1437000
TRX0009432,C01081,T008,P00006,2,14400,2024-01-11,28800
TRX0009433,C03941,T025,P00011,2,136600,2024-11-29,273200
TRX0009434,C01203,T019,P00029,5,41800,2025-08-20,209000
TRX0009435,C04546,T005,P00033,1,123500,2024-03-11,123500
TRX0009436,C03176,T018,P00212,1,40400,2024-11-05,40400
TRX0009437,C04971,T008,P00275,1,212500,2023-11-03,212500
TRX0009438,C01835,T009,P00292,1,138300,2025-07-10,138300
TRX0009439,C04190,T022,P00115,3,181600,2024-11-15,544800
TRX0009440,C03578,T022,P00128,3,55500,2025-01-04,166500
TRX0009441,C02489,T020,P00283,2,116200,2024-04-29,232400
TRX0009442,C03721,T002,P00135,4,89200,2024-08-20,356800
TRX0009443,C01988,T023,P00136,1,358200,2025-02-18,358200
TRX0009444,C02591,T002,P00260,5,249600,2024-12-14,1248000
TRX0009445,C03447,T016,P00269,1,164100,2025-03-19,164100
TRX0009446,C02687,T015,P00147,2,235500,2025-02-15,471000
TRX0009447,C04187,T020,P00005,4,232600,2025-04-22,930400
TRX0009448,C03390,T017,P00132,2,50600,2025-03-15,101200
TRX0009449,C01846,T007,P00252,3,141900,2024-04-23,425700
TRX0009450,C02772,T012,P00142,4,108700,2024-07-27,434800
TRX0009451,C03655,T001,P00190,1,270600,2024-10-26,270600
TRX0009452,C03989,T015,P00183,3,423900,2024-02-22,1271700
TRX0009453,C01935,T024,P00101,2,219900,2024-10-30,439800
TRX0009454,C00832,T025,P00138,5,104000,2024-07-28,520000
TRX0009455,C01400,T022,P00157,1,13100,2024-07-08,13100
TRX0009456,C01787,T004,P00076,5,318500,2024-11-18,1592500
TRX0009457,C02646,T011,P00233,2,249200,2024-01-25,498400
TRX0009458,C02788,T021,P00155,3,270700,2025-05-26,812100
TRX0009459,C00350,T022,P00106,3,230100,2025-03-12,690300
TRX0009460,C02608,T015,P00210,3,237500,2023-11-13,712500
TRX0009461,C00269,T012,P00226,4,309000,2025-01-14,1236000
TRX0009462,C01041,T021,P00297,2,54800,2024-12-31,109600
TRX0009463,C00767,T017,P00284,4,167100,2025-01-03,668400
TRX0009464,C03920,T020,P00177,4,185400,2024-07-05,741600
TRX0009465,C04944,T022,P00149,1,336600,2024-10-24,336600
TRX0009466,C01824,T017,P00236,1,13200,2024-02-06,13200
TRX0009467,C02244,T023,P00268,5,248400,2024-07-07,1242000
TRX0009468,C02296,T009,P00269,1,164100,2024-04-11,164100
TRX0009469,C00367,T010,P00097,5,367700,2024-04-13,1838500
TRX0009470,C03012,T017,P00151,4,21700,2024-07-04,86800
TRX0009471,C04403,T007,P00214,2,167200,2023-12-26,334400
TRX0009472,C00858,T003,P00292,5,138300,2024-09-03,691500
TRX0009473,C02551,T003,P00031,1,157000,2025-02-18,157000
TRX0009474,C02528,T016,P00114,3,403900,2025-01-29,1211700
TRX0009475,C00422,T021,P00270,5,205400,2023-11-19,1027000
TRX0009476,C00839,T025,P00016,4,231400,2025-09-01,925600
TRX0009477,C01249,T008,P00222,2,170900,2024-06-05,341800
TRX0009478,C02644,T002,P00206,3,88000,2024-09-09,264000
TRX0009479,C01626,T013,P00008,3,59000,2025-08-14,177000
TRX0009480,C04389,T015,P00035,2,21300,2024-11-04,42600
TRX0009481,C00933,T011,P00194,1,72400,2025-04-16,72400
